Sport_Product,Geo_Code,Country,Year,Amt_Import,Amt_Export
SPWEAR,CZ,Czech Republic,2014,"28,405,000","19,138,000"
SPWEAR,CZ,Czech Republic,2015,"28,387,000","23,443,000"
SPWEAR,DE,Germany,2000,"238,518,000","91,703,000"
SPWEAR,DE,Germany,2001,"215,806,000","96,704,000"
SPWEAR,DE,Germany,2002,"215,418,000","120,058,000"
SPWEAR,DE,Germany,2003,"219,466,000","127,333,000"
SPWEAR,DE,Germany,2004,"229,896,000","140,548,000"
SPWEAR,DE,Germany,2005,"184,824,000","128,010,000"
SPWEAR,DE,Germany,2006,"193,042,000","136,238,000"
SPWEAR,DE,Germany,2007,"199,850,000","143,218,000"
SPWEAR,DE,Germany,2008,"191,235,000","143,447,000"
SPWEAR,DE,Germany,2009,"195,737,000","148,791,000"
SPWEAR,DE,Germany,2010,"195,640,000","157,452,000"
SPWEAR,DE,Germany,2011,"237,653,000","172,445,000"
SPWEAR,DE,Germany,2012,"213,582,000","163,906,000"
SPWEAR,DE,Germany,2013,"221,742,000","164,625,000"
SPWEAR,DE,Germany,2014,"238,543,000","181,586,000"
SPWEAR,DE,Germany,2015,"276,860,000","190,506,000"
SPWEAR,DK,Denmark,2000,"42,426,000","26,405,000"
SPWEAR,DK,Denmark,2001,"31,926,000","15,452,000"
SPWEAR,DK,Denmark,2002,"29,076,000","14,486,000"
SPWEAR,DK,Denmark,2003,"28,361,000","13,839,000"
SPWEAR,DK,Denmark,2004,"32,230,000","14,488,000"
SPWEAR,DK,Denmark,2005,"23,361,000","8,708,000"
SPWEAR,DK,Denmark,2006,"23,385,000","9,005,000"
SPWEAR,DK,Denmark,2007,"21,562,000","10,549,000"
SPWEAR,DK,Denmark,2008,"22,963,000","11,351,000"
SPWEAR,DK,Denmark,2009,"19,676,000","10,472,000"
SPWEAR,DK,Denmark,2010,"23,159,000","12,599,000"
SPWEAR,DK,Denmark,2011,"24,997,000","15,346,000"
SPWEAR,DK,Denmark,2012,"21,631,000","14,818,000"
SPWEAR,DK,Denmark,2013,"22,599,000","12,804,000"
SPWEAR,DK,Denmark,2014,"22,349,000","12,362,000"
SPWEAR,DK,Denmark,2015,"25,429,000","17,271,000"
SPWEAR,EE,Estonia,2000,"1,376,000","1,200,000"
SPWEAR,EE,Estonia,2001,"1,791,000","950,000"
SPWEAR,EE,Estonia,2002,"2,128,000","1,122,000"
SPWEAR,EE,Estonia,2003,"2,106,000","1,196,000"
SPWEAR,EE,Estonia,2004,"2,269,000","929,000"
SPWEAR,EE,Estonia,2005,"2,301,000","1,471,000"
SPWEAR,EE,Estonia,2006,"2,773,000","1,541,000"
SPWEAR,EE,Estonia,2007,"4,699,000","2,325,000"
SPWEAR,EE,Estonia,2008,"4,836,000","1,832,000"
SPWEAR,EE,Estonia,2009,"4,012,000","1,722,000"
SPWEAR,EE,Estonia,2010,"3,880,000","2,094,000"
SPWEAR,EE,Estonia,2011,"5,373,000","1,919,000"
SPWEAR,EE,Estonia,2012,"3,310,000","1,785,000"
SPWEAR,EE,Estonia,2013,"2,721,000","2,257,000"
SPWEAR,EE,Estonia,2014,"3,896,000","1,937,000"
SPWEAR,EE,Estonia,2015,"3,504,000","2,101,000"
SPWEAR,EL,Greece,2000,"24,928,000","35,129,000"
SPWEAR,EL,Greece,2001,"29,858,000","41,608,000"
SPWEAR,EL,Greece,2002,"19,397,000","41,302,000"
SPWEAR,EL,Greece,2003,"24,426,000","50,063,000"
SPWEAR,EL,Greece,2004,"27,903,000","26,182,000"
SPWEAR,EL,Greece,2005,"30,338,000","25,387,000"
SPWEAR,EL,Greece,2006,"26,519,000","23,607,000"
SPWEAR,EL,Greece,2007,"32,298,000","17,155,000"
SPWEAR,EL,Greece,2008,"40,205,000","22,317,000"
SPWEAR,EL,Greece,2009,"33,872,000","11,282,000"
SPWEAR,EL,Greece,2010,"27,310,000","11,106,000"
SPWEAR,EL,Greece,2011,"24,928,000","9,611,000"
SPWEAR,EL,Greece,2012,"23,905,000","7,257,000"
SPWEAR,EL,Greece,2013,"24,942,000","7,376,000"
SPWEAR,EL,Greece,2014,"26,176,000","7,965,000"
SPWEAR,EL,Greece,2015,"24,785,000","6,706,000"
SPWEAR,ES,Spain,2000,"66,076,000","32,668,000"
SPWEAR,ES,Spain,2001,"68,093,000","40,818,000"
SPWEAR,ES,Spain,2002,"154,793,000","43,117,000"
SPWEAR,ES,Spain,2003,"79,082,000","41,809,000"
SPWEAR,ES,Spain,2004,"96,991,000","55,031,000"
SPWEAR,ES,Spain,2005,"110,509,000","44,091,000"
SPWEAR,ES,Spain,2006,"125,179,000","44,325,000"
SPWEAR,ES,Spain,2007,"131,650,000","43,305,000"
SPWEAR,ES,Spain,2008,"138,972,000","66,839,000"
SPWEAR,ES,Spain,2009,"116,693,000","34,789,000"
SPWEAR,ES,Spain,2010,"131,292,000","34,252,000"
SPWEAR,ES,Spain,2011,"145,448,000","45,097,000"
SPWEAR,ES,Spain,2012,"144,797,000","44,886,000"
SPWEAR,ES,Spain,2013,"138,375,000","55,019,000"
SPWEAR,ES,Spain,2014,"155,650,000","51,050,000"
SPWEAR,ES,Spain,2015,"170,823,000","55,747,000"
SPWEAR,FI,Finland,2000,"26,307,000","3,483,000"
SPWEAR,FI,Finland,2001,"20,545,000","3,236,000"
SPWEAR,FI,Finland,2002,"17,726,000","3,117,000"
SPWEAR,FI,Finland,2003,"15,638,000","2,194,000"
SPWEAR,FI,Finland,2004,"19,234,000","2,529,000"
SPWEAR,FI,Finland,2005,"14,629,000","1,936,000"
SPWEAR,FI,Finland,2006,"16,725,000","1,783,000"
SPWEAR,FI,Finland,2007,"13,931,000","2,161,000"
SPWEAR,FI,Finland,2008,"13,644,000","2,644,000"
SPWEAR,FI,Finland,2009,"12,386,000","1,043,000"
SPWEAR,FI,Finland,2010,"13,620,000","1,477,000"
SPWEAR,FI,Finland,2011,"17,120,000","1,926,000"
SPWEAR,FI,Finland,2012,"15,844,000","2,662,000"
SPWEAR,FI,Finland,2013,"14,656,000","3,292,000"
SPWEAR,FI,Finland,2014,"12,787,000","3,689,000"
SPWEAR,FI,Finland,2015,"13,061,000","3,547,000"
SPWEAR,FR,France,2000,"142,818,000","93,384,000"
SPWEAR,FR,France,2001,"153,189,000","93,825,000"
SPWEAR,FR,France,2002,"149,944,000","98,371,000"
SPWEAR,FR,France,2003,"159,443,000","107,890,000"
SPWEAR,FR,France,2004,"185,374,000","117,163,000"
SPWEAR,FR,France,2005,"184,127,000","118,422,000"
SPWEAR,FR,France,2006,"195,455,000","117,028,000"
SPWEAR,FR,France,2007,"187,150,000","122,196,000"
SPWEAR,FR,France,2008,"182,972,000","114,457,000"
SPWEAR,FR,France,2009,"175,816,000","107,323,000"
SPWEAR,FR,France,2010,"193,733,000","112,244,000"
SPWEAR,FR,France,2011,"213,541,000","122,927,000"
SPWEAR,FR,France,2012,"209,221,000","116,647,000"
SPWEAR,FR,France,2013,"217,024,000","121,221,000"
SPWEAR,FR,France,2014,"226,639,000","123,781,000"
SPWEAR,FR,France,2015,"256,627,000","133,879,000"
SPWEAR,HR,Croatia,2000,"5,511,000","5,818,000"
SPWEAR,HR,Croatia,2001,"6,719,000","7,474,000"
SPWEAR,HR,Croatia,2002,"7,174,000","8,341,000"
SPWEAR,HR,Croatia,2003,"8,470,000","17,303,000"
SPWEAR,HR,Croatia,2004,"8,736,000","25,764,000"
SPWEAR,HR,Croatia,2005,"7,084,000","23,796,000"
SPWEAR,HR,Croatia,2006,"7,601,000","24,222,000"
SPWEAR,HR,Croatia,2007,"9,014,000","16,506,000"
SPWEAR,HR,Croatia,2008,"10,673,000","20,049,000"
SPWEAR,HR,Croatia,2009,"9,270,000","17,332,000"
SPWEAR,HR,Croatia,2010,"8,524,000","16,913,000"
SPWEAR,HR,Croatia,2011,"9,653,000","19,331,000"
SPWEAR,HR,Croatia,2012,"8,879,000","17,790,000"
SPWEAR,HR,Croatia,2013,"9,873,000","14,700,000"
SPWEAR,HR,Croatia,2014,"34,423,000","47,009,000"
SPWEAR,HR,Croatia,2015,"40,576,000","51,352,000"
SPWEAR,HU,Hungary,2000,"9,205,000","15,794,000"
SPWEAR,HU,Hungary,2001,"7,670,000","19,051,000"
SPWEAR,HU,Hungary,2002,"10,080,000","23,689,000"
SPWEAR,HU,Hungary,2003,"9,479,000","19,959,000"
SPWEAR,HU,Hungary,2004,"9,991,000","21,358,000"
SPWEAR,HU,Hungary,2005,"8,401,000","18,214,000"
SPWEAR,HU,Hungary,2006,"12,275,000","19,359,000"
SPWEAR,HU,Hungary,2007,"16,018,000","19,096,000"
SPWEAR,HU,Hungary,2008,"14,115,000","19,046,000"
SPWEAR,HU,Hungary,2009,"12,515,000","17,512,000"
SPWEAR,HU,Hungary,2010,"11,114,000","18,108,000"
SPWEAR,HU,Hungary,2011,"12,910,000","20,983,000"
SPWEAR,HU,Hungary,2012,"9,917,000","16,755,000"
SPWEAR,HU,Hungary,2013,"10,529,000","16,281,000"
SPWEAR,HU,Hungary,2014,"12,130,000","15,210,000"
SPWEAR,HU,Hungary,2015,"14,428,000","15,355,000"
SPWEAR,IE,Ireland,2000,"12,226,000","1,766,000"
SPWEAR,IE,Ireland,2001,"12,673,000","1,569,000"
SPWEAR,IE,Ireland,2002,"12,802,000","1,396,000"
SPWEAR,IE,Ireland,2003,"11,674,000","1,462,000"
SPWEAR,IE,Ireland,2004,"12,272,000","1,807,000"
SPWEAR,IE,Ireland,2005,"13,108,000","1,765,000"
SPWEAR,IE,Ireland,2006,"12,795,000","1,912,000"
SPWEAR,IE,Ireland,2007,"15,474,000","1,589,000"
SPWEAR,IE,Ireland,2008,"12,895,000","1,535,000"
SPWEAR,IE,Ireland,2009,"11,762,000","1,861,000"
SPWEAR,IE,Ireland,2010,"12,561,000","3,733,000"
SPWEAR,IE,Ireland,2011,"13,909,000","4,922,000"
SPWEAR,IE,Ireland,2012,"13,887,000","4,369,000"
SPWEAR,IE,Ireland,2013,"11,967,000","2,530,000"
SPWEAR,IE,Ireland,2014,"14,580,000","2,907,000"
SPWEAR,IE,Ireland,2015,"17,625,000","3,716,000"
SPWEAR,IS,Iceland,2000,"1,445,000","29,000"
SPWEAR,IS,Iceland,2001,"1,407,000","43,000"
SPWEAR,IS,Iceland,2002,"1,456,000","23,000"
SPWEAR,IS,Iceland,2003,"1,328,000","23,000"
SPWEAR,IS,Iceland,2004,"1,469,000","12,000"
SPWEAR,IS,Iceland,2005,"1,524,000","20,000"
SPWEAR,IS,Iceland,2006,"1,782,000","17,000"
SPWEAR,IS,Iceland,2007,"2,044,000","7,000"
SPWEAR,IS,Iceland,2008,"1,791,000","12,000"
SPWEAR,IS,Iceland,2009,"913,000","3,000"
SPWEAR,IS,Iceland,2010,"1,134,000","14,000"
SPWEAR,IS,Iceland,2011,"1,115,000","8,000"
SPWEAR,IS,Iceland,2012,"1,217,000","10,000"
SPWEAR,IS,Iceland,2013,"1,110,000","41,000"
SPWEAR,IS,Iceland,2014,"953,000","7,000"
SPWEAR,IS,Iceland,2015,"1,428,000","13,000"
SPWEAR,IT,Italy,2000,"112,433,000","127,580,000"
SPWEAR,IT,Italy,2001,"124,973,000","138,675,000"
SPWEAR,IT,Italy,2002,"125,506,000","133,321,000"
SPWEAR,IT,Italy,2003,"143,130,000","138,549,000"
SPWEAR,IT,Italy,2004,"172,266,000","155,893,000"
SPWEAR,IT,Italy,2005,"177,991,000","156,558,000"
SPWEAR,IT,Italy,2006,"200,406,000","165,618,000"
SPWEAR,IT,Italy,2007,"180,933,000","169,427,000"
SPWEAR,IT,Italy,2008,"184,803,000","174,535,000"
SPWEAR,IT,Italy,2009,"172,699,000","167,277,000"
SPWEAR,IT,Italy,2010,"180,640,000","154,894,000"
SPWEAR,IT,Italy,2011,"192,861,000","165,498,000"
SPWEAR,IT,Italy,2012,"194,103,000","149,732,000"
SPWEAR,IT,Italy,2013,"178,464,000","171,696,000"
SPWEAR,IT,Italy,2014,"172,532,000","151,451,000"
SPWEAR,IT,Italy,2015,"204,364,000","159,602,000"
SPWEAR,LT,Lithuania,2000,"607,000","1,341,000"
SPWEAR,LT,Lithuania,2001,"886,000","1,053,000"
SPWEAR,LT,Lithuania,2002,"779,000","835,000"
SPWEAR,LT,Lithuania,2003,"1,157,000","1,108,000"
SPWEAR,LT,Lithuania,2004,"1,589,000","878,000"
SPWEAR,LT,Lithuania,2005,"1,404,000","1,050,000"
SPWEAR,LT,Lithuania,2006,"2,566,000","2,358,000"
SPWEAR,LT,Lithuania,2007,"3,498,000","3,756,000"
SPWEAR,LT,Lithuania,2008,"3,668,000","4,609,000"
SPWEAR,LT,Lithuania,2009,"2,739,000","5,195,000"
SPWEAR,LT,Lithuania,2010,"2,482,000","5,818,000"
SPWEAR,LT,Lithuania,2011,"3,108,000","9,004,000"
SPWEAR,LT,Lithuania,2012,"4,138,000","9,295,000"
SPWEAR,LT,Lithuania,2013,"4,610,000","10,487,000"
SPWEAR,LT,Lithuania,2014,"5,586,000","11,205,000"
SPWEAR,LT,Lithuania,2015,"7,552,000","7,818,000"
SPWEAR,LU,Luxembourg,2000,"2,351,000","242,000"
SPWEAR,LU,Luxembourg,2001,"3,163,000","422,000"
SPWEAR,LU,Luxembourg,2002,"2,713,000","417,000"
SPWEAR,LU,Luxembourg,2003,"2,835,000","242,000"
SPWEAR,LU,Luxembourg,2004,"2,740,000","277,000"
SPWEAR,LU,Luxembourg,2005,"2,438,000","170,000"
SPWEAR,LU,Luxembourg,2006,"2,711,000","512,000"
SPWEAR,LU,Luxembourg,2007,"2,906,000","677,000"
SPWEAR,LU,Luxembourg,2008,"3,524,000","457,000"
SPWEAR,LU,Luxembourg,2009,"2,647,000","205,000"
SPWEAR,LU,Luxembourg,2010,"2,558,000","230,000"
SPWEAR,LU,Luxembourg,2011,"2,846,000","162,000"
SPWEAR,LU,Luxembourg,2012,"2,108,000","204,000"
SPWEAR,LU,Luxembourg,2013,"2,410,000","135,000"
SPWEAR,LU,Luxembourg,2014,"2,627,000","184,000"
SPWEAR,LU,Luxembourg,2015,"2,617,000","138,000"
SPWEAR,LV,Latvia,2000,"639,000","608,000"
SPWEAR,LV,Latvia,2001,"907,000","399,000"
SPWEAR,LV,Latvia,2002,"1,050,000","67,000"
SPWEAR,LV,Latvia,2003,"1,532,000","306,000"
SPWEAR,LV,Latvia,2004,"2,031,000","377,000"
SPWEAR,LV,Latvia,2005,"2,004,000","602,000"
SPWEAR,LV,Latvia,2006,"2,686,000","774,000"
SPWEAR,LV,Latvia,2007,"3,370,000","1,225,000"
SPWEAR,LV,Latvia,2008,"2,997,000","1,319,000"
SPWEAR,LV,Latvia,2009,"2,006,000","972,000"
SPWEAR,LV,Latvia,2010,"1,985,000","1,283,000"
SPWEAR,LV,Latvia,2011,"3,497,000","2,048,000"
SPWEAR,LV,Latvia,2012,"5,972,000","3,431,000"
SPWEAR,LV,Latvia,2013,"6,547,000","4,166,000"
SPWEAR,LV,Latvia,2014,"5,179,000","3,064,000"
SPWEAR,LV,Latvia,2015,"3,622,000","2,171,000"
SPWEAR,ME,Montenegro,2000,,
SPWEAR,ME,Montenegro,2001,,
SPWEAR,ME,Montenegro,2002,,
SPWEAR,ME,Montenegro,2003,,
SPWEAR,ME,Montenegro,2004,,
SPWEAR,ME,Montenegro,2005,"145,000","10,000"
SPWEAR,ME,Montenegro,2006,"244,000","2,000"
SPWEAR,ME,Montenegro,2007,"633,000","1,000"
SPWEAR,ME,Montenegro,2008,"963,000","12,000"
SPWEAR,ME,Montenegro,2009,"785,000","73,000"
SPWEAR,ME,Montenegro,2010,"640,000","6,000"
SPWEAR,ME,Montenegro,2011,"1,029,000","14,000"
SPWEAR,ME,Montenegro,2012,"1,227,000","36,000"
SPWEAR,ME,Montenegro,2013,"1,408,000","26,000"
SPWEAR,ME,Montenegro,2014,,
SPWEAR,ME,Montenegro,2015,"962,000","8,000"
SPWEAR,MK,Former Yugoslav Republic of Macedonia,2000,,
SPWEAR,MK,Former Yugoslav Republic of Macedonia,2001,,
SPWEAR,MK,Former Yugoslav Republic of Macedonia,2002,"304,000","265,000"
SPWEAR,MK,Former Yugoslav Republic of Macedonia,2003,"263,000","116,000"
SPWEAR,MK,Former Yugoslav Republic of Macedonia,2004,"312,000","169,000"
SPWEAR,MK,Former Yugoslav Republic of Macedonia,2005,"259,000","22,000"
SPWEAR,MK,Former Yugoslav Republic of Macedonia,2006,"267,000","27,000"
SPWEAR,MK,Former Yugoslav Republic of Macedonia,2007,"370,000","172,000"
SPWEAR,MK,Former Yugoslav Republic of Macedonia,2008,"687,000","170,000"
SPWEAR,MK,Former Yugoslav Republic of Macedonia,2009,"567,000","154,000"
SPWEAR,MK,Former Yugoslav Republic of Macedonia,2010,"450,000","36,000"
SPWEAR,MK,Former Yugoslav Republic of Macedonia,2011,"347,000","129,000"
SPWEAR,MK,Former Yugoslav Republic of Macedonia,2012,"454,000","447,000"
SPWEAR,MK,Former Yugoslav Republic of Macedonia,2013,"544,000","89,000"
SPWEAR,MK,Former Yugoslav Republic of Macedonia,2014,,
SPWEAR,MK,Former Yugoslav Republic of Macedonia,2015,"736,000","19,000"
SPWEAR,MT,Malta,2000,"1,284,000","2,000"
SPWEAR,MT,Malta,2001,"1,127,000","5,000"
SPWEAR,MT,Malta,2002,"1,138,000",
SPWEAR,MT,Malta,2003,"1,132,000","36,000"
SPWEAR,MT,Malta,2004,"1,153,000","5,000"
SPWEAR,MT,Malta,2005,"1,064,000","13,000"
SPWEAR,MT,Malta,2006,"1,007,000","41,000"
SPWEAR,MT,Malta,2007,"1,016,000","35,000"
SPWEAR,MT,Malta,2008,"1,049,000","12,000"
SPWEAR,MT,Malta,2009,"1,035,000","88,000"
SPWEAR,MT,Malta,2010,"866,000","25,000"
SPWEAR,MT,Malta,2011,"1,004,000","33,000"
SPWEAR,MT,Malta,2012,"923,000","104,000"
SPWEAR,MT,Malta,2013,"666,000","191,000"
SPWEAR,MT,Malta,2014,"872,000","312,000"
SPWEAR,MT,Malta,2015,"945,000","328,000"
SPWEAR,NL,Netherlands,2000,"65,019,000","28,078,000"
SPWEAR,NL,Netherlands,2001,"64,085,000","34,341,000"
SPWEAR,NL,Netherlands,2002,"59,671,000","33,108,000"
SPWEAR,NL,Netherlands,2003,"64,002,000","36,675,000"
SPWEAR,NL,Netherlands,2004,"69,708,000","37,281,000"
SPWEAR,NL,Netherlands,2005,"65,763,000","36,787,000"
SPWEAR,NL,Netherlands,2006,"75,916,000","42,147,000"
SPWEAR,NL,Netherlands,2007,"82,745,000","56,800,000"
SPWEAR,NL,Netherlands,2008,"80,031,000","55,937,000"
SPWEAR,NL,Netherlands,2009,"73,152,000","63,967,000"
SPWEAR,NL,Netherlands,2010,"85,720,000","59,925,000"
SPWEAR,NL,Netherlands,2011,"101,076,000","73,377,000"
SPWEAR,NL,Netherlands,2012,"87,113,000","70,206,000"
SPWEAR,NL,Netherlands,2013,"87,941,000","76,024,000"
SPWEAR,NL,Netherlands,2014,"98,941,000","76,377,000"
SPWEAR,NL,Netherlands,2015,"125,147,000","93,458,000"
SPWEAR,NO,Norway,2000,"14,637,000","550,000"
SPWEAR,NO,Norway,2001,"14,585,000","711,000"
SPWEAR,NO,Norway,2002,"18,006,000","579,000"
SPWEAR,NO,Norway,2003,"19,098,000","465,000"
SPWEAR,NO,Norway,2004,"18,087,000","343,000"
SPWEAR,NO,Norway,2005,"15,715,000","370,000"
SPWEAR,NO,Norway,2006,"17,729,000","522,000"
SPWEAR,NO,Norway,2007,"18,546,000","490,000"
SPWEAR,NO,Norway,2008,"20,009,000","427,000"
SPWEAR,NO,Norway,2009,"20,020,000","394,000"
SPWEAR,NO,Norway,2010,"20,663,000","413,000"
SPWEAR,NO,Norway,2011,"21,264,000","597,000"
SPWEAR,NO,Norway,2012,"19,601,000","686,000"
SPWEAR,NO,Norway,2013,"20,797,000","624,000"
SPWEAR,NO,Norway,2014,"21,558,000","903,000"
SPWEAR,NO,Norway,2015,,
SPWEAR,PL,Poland,2000,,
SPWEAR,PL,Poland,2001,,
SPWEAR,PL,Poland,2002,,
SPWEAR,PL,Poland,2003,,
SPWEAR,PL,Poland,2004,"7,705,000","5,350,000"
SPWEAR,PL,Poland,2005,"13,238,000","16,938,000"
SPWEAR,PL,Poland,2006,"16,000,000","16,679,000"
SPWEAR,PL,Poland,2007,"20,592,000","15,987,000"
SPWEAR,PL,Poland,2008,"32,398,000","32,195,000"
SPWEAR,PL,Poland,2009,"36,009,000","38,972,000"
SPWEAR,PL,Poland,2010,"40,615,000","45,869,000"
SPWEAR,PL,Poland,2011,"52,518,000","57,240,000"
SPWEAR,PL,Poland,2012,"49,857,000","57,402,000"
SPWEAR,PL,Poland,2013,"46,254,000","60,241,000"
SPWEAR,PL,Poland,2014,"48,946,000","52,118,000"
SPWEAR,PL,Poland,2015,"63,678,000","69,198,000"
SPWEAR,PT,Portugal,2000,"17,421,000","20,013,000"
SPWEAR,PT,Portugal,2001,"18,900,000","22,554,000"
SPWEAR,PT,Portugal,2002,"20,177,000","20,928,000"
SPWEAR,PT,Portugal,2003,"18,344,000","17,871,000"
SPWEAR,PT,Portugal,2004,"18,700,000","21,390,000"
SPWEAR,PT,Portugal,2005,"20,140,000","19,610,000"
SPWEAR,PT,Portugal,2006,"23,769,000","21,261,000"
SPWEAR,PT,Portugal,2007,"22,881,000","21,853,000"
SPWEAR,PT,Portugal,2008,"23,913,000","23,002,000"
SPWEAR,PT,Portugal,2009,"21,948,000","15,880,000"
SPWEAR,PT,Portugal,2010,"23,604,000","20,415,000"
SPWEAR,PT,Portugal,2011,"22,207,000","17,204,000"
SPWEAR,PT,Portugal,2012,"20,393,000","24,679,000"
SPWEAR,PT,Portugal,2013,"20,670,000","25,577,000"
SPWEAR,PT,Portugal,2014,"21,331,000","27,330,000"
SPWEAR,PT,Portugal,2015,"23,500,000","28,591,000"
SPWEAR,RO,Romania,2000,"1,294,000","13,785,000"
SPWEAR,RO,Romania,2001,"1,307,000","17,045,000"
SPWEAR,RO,Romania,2002,"1,509,000","19,389,000"
SPWEAR,RO,Romania,2003,"1,568,000","16,598,000"
SPWEAR,RO,Romania,2004,"2,612,000","13,862,000"
SPWEAR,RO,Romania,2005,"3,945,000","14,443,000"
SPWEAR,RO,Romania,2006,"4,880,000","14,669,000"
SPWEAR,RO,Romania,2007,"8,924,000","18,217,000"
SPWEAR,RO,Romania,2008,"9,634,000","21,585,000"
SPWEAR,RO,Romania,2009,"10,453,000","19,872,000"
SPWEAR,RO,Romania,2010,"9,442,000","17,079,000"
SPWEAR,RO,Romania,2011,"6,519,000","15,465,000"
SPWEAR,RO,Romania,2012,"6,720,000","13,014,000"
SPWEAR,RO,Romania,2013,"6,921,000","12,992,000"
SPWEAR,RO,Romania,2014,"6,986,000","13,618,000"
SPWEAR,RO,Romania,2015,"7,213,000","9,082,000"
SPWEAR,RS,Serbia,2000,,
SPWEAR,RS,Serbia,2001,,
SPWEAR,RS,Serbia,2002,,
SPWEAR,RS,Serbia,2003,,
SPWEAR,RS,Serbia,2004,,
SPWEAR,RS,Serbia,2005,"2,172,000","744,000"
SPWEAR,RS,Serbia,2006,"2,254,000","1,428,000"
SPWEAR,RS,Serbia,2007,"3,814,000","1,482,000"
SPWEAR,RS,Serbia,2008,"5,857,000","1,723,000"
SPWEAR,RS,Serbia,2009,"4,443,000","1,301,000"
SPWEAR,RS,Serbia,2010,"3,459,000","1,308,000"
SPWEAR,RS,Serbia,2011,"3,993,000","2,023,000"
SPWEAR,RS,Serbia,2012,"4,555,000","3,811,000"
SPWEAR,RS,Serbia,2013,"5,067,000","4,135,000"
SPWEAR,RS,Serbia,2014,,
SPWEAR,RS,Serbia,2015,"7,013,000","8,607,000"
SPWEAR,SE,Sweden,2000,"35,420,000","11,319,000"
SPWEAR,SE,Sweden,2001,"32,209,000","10,730,000"
SPWEAR,SE,Sweden,2002,"32,376,000","13,509,000"
SPWEAR,SE,Sweden,2003,"30,223,000","12,289,000"
SPWEAR,SE,Sweden,2004,"29,030,000","12,322,000"
SPWEAR,SE,Sweden,2005,"26,343,000","11,176,000"
SPWEAR,SE,Sweden,2006,"29,750,000","13,391,000"
SPWEAR,SE,Sweden,2007,"31,153,000","15,029,000"
SPWEAR,SE,Sweden,2008,"28,123,000","12,555,000"
SPWEAR,SE,Sweden,2009,"25,296,000","11,476,000"
SPWEAR,SE,Sweden,2010,"27,551,000","13,290,000"
SPWEAR,SE,Sweden,2011,"35,500,000","15,889,000"
SPWEAR,SE,Sweden,2012,"33,553,000","18,024,000"
SPWEAR,SE,Sweden,2013,"32,347,000","18,066,000"
SPWEAR,SE,Sweden,2014,"30,271,000","14,330,000"
SPWEAR,SE,Sweden,2015,"36,923,000","16,352,000"
SPWEAR,SI,Slovenia,2000,"7,627,000","14,186,000"
SPWEAR,SI,Slovenia,2001,"7,439,000","14,240,000"
SPWEAR,SI,Slovenia,2002,"8,279,000","13,785,000"
SPWEAR,SI,Slovenia,2003,"7,987,000","13,362,000"
SPWEAR,SI,Slovenia,2004,"7,021,000","11,937,000"
SPWEAR,SI,Slovenia,2005,"5,185,000","8,752,000"
SPWEAR,SI,Slovenia,2006,"6,804,000","7,996,000"
SPWEAR,SI,Slovenia,2007,"6,633,000","8,609,000"
SPWEAR,SI,Slovenia,2008,"8,686,000","8,351,000"
SPWEAR,SI,Slovenia,2009,"7,571,000","6,453,000"
SPWEAR,SI,Slovenia,2010,"7,063,000","5,823,000"
SPWEAR,SI,Slovenia,2011,"7,730,000","4,745,000"
SPWEAR,SI,Slovenia,2012,"6,440,000","3,104,000"
SPWEAR,SI,Slovenia,2013,"6,675,000","4,030,000"
SPWEAR,SI,Slovenia,2014,"6,822,000","4,613,000"
SPWEAR,SI,Slovenia,2015,"7,037,000","4,464,000"
SPWEAR,SK,Slovakia,2000,,
SPWEAR,SK,Slovakia,2001,,
SPWEAR,SK,Slovakia,2002,,
SPWEAR,SK,Slovakia,2003,,
SPWEAR,SK,Slovakia,2004,"2,495,000","2,132,000"
SPWEAR,SK,Slovakia,2005,"4,233,000","4,670,000"
SPWEAR,SK,Slovakia,2006,"5,589,000","4,521,000"
SPWEAR,SK,Slovakia,2007,"8,487,000","3,963,000"
SPWEAR,SK,Slovakia,2008,"11,148,000","8,382,000"
SPWEAR,SK,Slovakia,2009,"11,932,000","7,388,000"
SPWEAR,SK,Slovakia,2010,"10,571,000","8,316,000"
SPWEAR,SK,Slovakia,2011,"13,658,000","10,235,000"
SPWEAR,SK,Slovakia,2012,"15,413,000","12,042,000"
SPWEAR,SK,Slovakia,2013,"15,368,000","14,619,000"
SPWEAR,SK,Slovakia,2014,"18,690,000","18,005,000"
SPWEAR,SK,Slovakia,2015,"20,659,000","15,306,000"
SPWEAR,TR,Turkey,2000,"4,950,000","8,515,000"
SPWEAR,TR,Turkey,2001,"4,316,000","10,665,000"
SPWEAR,TR,Turkey,2002,"3,717,000","13,035,000"
SPWEAR,TR,Turkey,2003,"4,483,000","16,436,000"
SPWEAR,TR,Turkey,2004,"6,724,000","20,091,000"
SPWEAR,TR,Turkey,2005,"8,711,000","14,980,000"
SPWEAR,TR,Turkey,2006,"10,471,000","15,618,000"
SPWEAR,TR,Turkey,2007,"12,744,000","17,521,000"
SPWEAR,TR,Turkey,2008,"15,392,000","12,797,000"
SPWEAR,TR,Turkey,2009,"14,804,000","14,200,000"
SPWEAR,TR,Turkey,2010,"19,672,000","8,375,000"
SPWEAR,TR,Turkey,2011,"28,792,000","9,267,000"
SPWEAR,TR,Turkey,2012,"27,673,000","8,470,000"
SPWEAR,TR,Turkey,2013,"27,950,000","10,045,000"
SPWEAR,TR,Turkey,2014,,
